time,event,patient_id,Nq,Ns,c,regime,policy_activated
325.99172214925136,departure,354,25,5,5,recovery,1
325.99172214925136,service_start,363,24,5,5,recovery,1
328.56814417281424,departure,360,24,5,5,recovery,1
328.56814417281424,service_start,364,23,5,5,recovery,1
328.95874575767186,departure,361,23,5,5,recovery,1
328.95874575767186,service_start,365,22,5,5,recovery,1
328.99692707958593,departure,363,22,5,5,recovery,1
328.99692707958593,service_start,366,21,5,5,recovery,1
329.794988759244,arrival,388,21,5,5,recovery,1
329.87480652255357,departure,362,22,5,5,recovery,1
329.87480652255357,service_start,367,21,5,5,recovery,1
329.941293404237,departure,365,21,5,5,recovery,1
329.941293404237,service_start,368,20,5,5,recovery,1
330.4829333315689,departure,366,20,5,5,recovery,1
330.4829333315689,service_start,369,19,5,5,recovery,1
330.88904827662736,departure,367,19,5,5,recovery,1
330.88904827662736,service_start,370,18,5,5,recovery,1
331.0751591555272,departure,370,18,5,5,recovery,1
331.0751591555272,service_start,371,17,5,5,recovery,1
331.26018011249863,arrival,389,17,5,5,recovery,1
331.5995921427103,departure,371,18,5,5,recovery,1
331.5995921427103,service_start,372,17,5,5,recovery,1
331.66283250938073,departure,368,17,5,5,recovery,1
331.66283250938073,service_start,373,16,5,5,recovery,1
332.38729560537763,departure,372,16,5,5,recovery,1
332.38729560537763,service_start,374,15,5,5,recovery,1
332.9090832222214,arrival,390,15,5,5,recovery,1
333.1648881154109,departure,369,16,5,5,recovery,1
333.1648881154109,service_start,375,15,5,5,recovery,1
333.44679231215025,departure,373,15,5,5,recovery,1
333.44679231215025,service_start,376,14,5,5,recovery,1
334.0433082888987,arrival,391,14,5,5,recovery,1
334.16294345049414,arrival,392,15,5,5,recovery,1
334.78992256253986,departure,374,16,5,5,recovery,1
334.78992256253986,service_start,377,15,5,5,recovery,1
334.9671391474935,arrival,393,15,5,5,recovery,1
335.4363383683832,departure,375,16,5,5,recovery,1
335.4363383683832,service_start,378,15,5,5,recovery,1
335.7348836597146,departure,364,15,5,5,recovery,1
335.7348836597146,service_start,379,14,5,5,recovery,1
335.7878374415593,departure,378,14,5,5,recovery,1
335.7878374415593,service_start,380,13,5,5,recovery,1
336.0408507575731,departure,379,13,5,5,recovery,1
336.0408507575731,service_start,381,12,5,5,recovery,1
338.35582533979544,departure,358,12,5,5,recovery,1
338.35582533979544,service_start,382,11,5,5,recovery,1
338.41378050346873,departure,382,11,5,5,recovery,1
338.41378050346873,service_start,383,10,5,5,recovery,1
339.35556322247487,departure,377,10,5,5,recovery,1
339.35556322247487,service_start,384,9,5,5,recovery,1
339.3964793884906,departure,381,9,5,5,recovery,1
339.3964793884906,service_start,385,8,5,5,recovery,1
339.5262190588898,arrival,394,8,5,5,recovery,1
339.83212556578144,arrival,395,9,5,5,recovery,1
339.9781077754791,departure,385,10,5,5,recovery,1
339.9781077754791,service_start,386,9,5,5,recovery,1
340.3345578747059,departure,383,9,5,5,recovery,1
340.3345578747059,service_start,387,8,5,5,recovery,1
340.72821007285046,arrival,396,8,5,5,recovery,1
341.1041531471416,departure,376,9,5,5,recovery,1
341.1041531471416,service_start,388,8,5,5,recovery,1
341.7633484420397,departure,386,8,5,5,recovery,1
341.7633484420397,service_start,389,7,5,5,recovery,1
342.6184226383153,arrival,397,7,5,5,recovery,1
343.33427366181945,departure,380,8,5,5,recovery,1
343.33427366181945,service_start,390,7,5,5,recovery,1
344.149164005404,departure,390,7,5,5,recovery,1
344.149164005404,service_start,391,6,5,5,recovery,1
344.1585356074206,arrival,398,6,5,5,recovery,1
344.1956208076854,arrival,399,7,5,5,recovery,1
344.4286705813117,departure,389,8,5,5,recovery,1
344.4286705813117,service_start,392,7,5,5,recovery,1
344.8016582522809,departure,388,7,5,5,recovery,1
344.8016582522809,service_start,393,6,5,5,recovery,1
344.87382562492286,arrival,400,6,5,5,recovery,1
345.03545570257165,arrival,401,7,5,5,recovery,1
345.3683575437268,arrival,402,8,5,5,recovery,1
345.50255004736294,departure,384,9,5,5,recovery,1
345.50255004736294,service_start,394,8,5,5,recovery,1
346.22058758820094,departure,387,8,5,5,recovery,1
346.22058758820094,service_start,395,7,5,5,recovery,1
346.6789543768874,departure,393,7,5,5,recovery,1
346.6789543768874,service_start,396,6,5,5,recovery,1
347.3587547157934,departure,395,6,5,5,recovery,1
347.3587547157934,service_start,397,5,5,5,recovery,1
348.2650705795353,departure,391,5,5,5,recovery,1
348.2650705795353,service_start,398,4,5,5,recovery,1
348.269122188914,departure,392,4,5,5,recovery,1
348.269122188914,service_start,399,3,5,5,recovery,1
348.42672911470856,arrival,403,3,5,5,recovery,1
348.42816201368345,arrival,404,4,5,5,recovery,1
348.70200252996636,departure,399,5,5,5,recovery,1
348.70200252996636,service_start,400,4,5,5,recovery,1
348.9956913967241,departure,397,4,5,5,recovery,1
348.9956913967241,service_start,401,3,5,5,recovery,1
349.7288794625533,departure,396,3,5,5,recovery,1
349.7288794625533,service_start,402,2,5,5,recovery,1
350.74315869359805,arrival,405,2,5,5,recovery,1
351.1265486750174,departure,400,3,5,5,recovery,1
351.1265486750174,service_start,403,2,5,5,recovery,1
351.2979828199723,departure,398,2,5,5,recovery,1
351.2979828199723,service_start,404,1,5,5,recovery,1
351.3566490347121,departure,394,1,5,5,recovery,1
351.3566490347121,service_start,405,0,5,5,recovery,1
351.73636536769516,departure,401,0,5,5,recovery,1
351.847123434218,departure,402,0,4,5,recovery,1
352.1734271309375,departure,403,0,3,5,recovery,1
352.4935472889191,arrival,406,0,2,5,recovery,1
352.4935472889191,service_start,406,0,3,5,recovery,1
354.7116263188123,arrival,407,0,3,5,recovery,1
354.7116263188123,service_start,407,0,4,5,recovery,1
354.96490093934204,departure,404,0,4,5,recovery,1
355.0097665158977,arrival,408,0,3,5,recovery,1
355.0097665158977,service_start,408,0,4,5,recovery,1
355.1651785862367,departure,407,0,4,5,recovery,1
358.38954247048736,arrival,409,0,3,5,recovery,1
358.38954247048736,service_start,409,0,4,5,recovery,1
358.70936443779544,arrival,410,0,4,5,recovery,1
358.70936443779544,service_start,410,0,5,5,recovery,1
359.4020418104821,arrival,411,0,5,5,recovery,1
359.5539037348881,departure,405,1,5,5,recovery,1
359.5539037348881,service_start,411,0,5,5,recovery,1
359.8492244201924,departure,411,0,5,5,recovery,1
361.64594973625793,departure,408,0,4,5,recovery,1
361.93643464054924,arrival,412,0,3,5,recovery,1
361.93643464054924,service_start,412,0,4,5,recovery,1
362.5748518931539,arrival,413,0,4,5,recovery,1
362.5748518931539,service_start,413,0,5,5,recovery,1
362.71863742862155,arrival,414,0,5,5,recovery,1
362.84328760366424,departure,413,1,5,5,recovery,1
362.84328760366424,service_start,414,0,5,5,recovery,1
363.82195093840704,arrival,415,0,5,5,recovery,1
363.8361699057276,arrival,416,1,5,5,recovery,1
364.0821509638378,arrival,417,2,5,5,recovery,1
364.15026513407025,arrival,418,3,5,5,recovery,1
365.0550241492603,departure,406,4,5,5,recovery,1
365.0550241492603,service_start,415,3,5,5,recovery,1
366.1725783087856,departure,409,3,5,5,recovery,1
366.1725783087856,service_start,416,2,5,5,recovery,1
367.0651649316433,departure,414,2,5,5,recovery,1
367.0651649316433,service_start,417,1,5,5,recovery,1
367.9253676701819,departure,416,1,5,5,recovery,1
367.9253676701819,service_start,418,0,5,5,recovery,1
368.25217330136167,departure,412,0,5,5,recovery,1
369.24719939750327,arrival,419,0,4,5,recovery,1
369.24719939750327,service_start,419,0,5,5,recovery,1
370.037822783695,arrival,420,0,5,5,recovery,1
370.1020211681579,arrival,421,1,5,5,recovery,1
370.1138700723311,departure,415,2,5,5,recovery,1
370.1138700723311,service_start,420,1,5,5,recovery,1
370.12932438118315,arrival,422,1,5,5,recovery,1
370.1744890469779,departure,410,2,5,5,recovery,1
370.1744890469779,service_start,421,1,5,5,recovery,1
370.43392576307116,departure,421,1,5,5,recovery,1
370.43392576307116,service_start,422,0,5,5,recovery,1
370.7151348280255,departure,420,0,5,5,recovery,1
370.79349785063914,departure,418,0,4,5,recovery,1
371.96805302101444,arrival,423,0,3,5,recovery,1
371.96805302101444,service_start,423,0,4,5,recovery,1
372.1107648040093,departure,423,0,4,5,recovery,1
372.3184838555521,arrival,424,0,3,5,recovery,1
372.3184838555521,service_start,424,0,4,5,recovery,1
372.57242515207463,departure,422,0,4,5,recovery,1
373.0419991300878,departure,424,0,3,5,recovery,1
374.0776954213007,arrival,425,0,2,5,recovery,1
374.0776954213007,service_start,425,0,3,5,recovery,1
374.2427371706915,arrival,426,0,3,5,recovery,1
374.2427371706915,service_start,426,0,4,5,recovery,1
374.7570173450133,departure,425,0,4,5,recovery,1
374.9640493751646,arrival,427,0,3,5,recovery,1
374.9640493751646,service_start,427,0,4,5,recovery,1
375.36511286351833,arrival,428,0,4,5,recovery,1
375.36511286351833,service_start,428,0,5,5,recovery,1
376.0660524758911,arrival,429,0,5,5,recovery,1
376.2271582151291,arrival,430,1,5,5,recovery,1
376.96667475045416,departure,419,2,5,5,recovery,1
376.96667475045416,service_start,429,1,5,5,recovery,1
377.3375524219376,departure,427,1,5,5,recovery,1
377.3375524219376,service_start,430,0,5,5,recovery,1
377.8311848430654,departure,430,0,5,5,recovery,1
377.8857250690712,departure,429,0,4,5,recovery,1
378.3012742201661,arrival,431,0,3,5,recovery,1
378.3012742201661,service_start,431,0,4,5,recovery,1
378.61825984702904,departure,431,0,4,5,recovery,1
378.9476272083269,arrival,432,0,3,5,recovery,1
378.9476272083269,service_start,432,0,4,5,recovery,1
379.40601575275883,arrival,433,0,4,5,recovery,1
379.40601575275883,service_start,433,0,5,5,recovery,1
379.4521078448284,departure,426,0,5,5,recovery,1
379.59732239516524,departure,432,0,4,5,recovery,1
381.4812650718622,arrival,434,0,3,5,recovery,1
381.4812650718622,service_start,434,0,4,5,recovery,1
381.49532941611176,arrival,435,0,4,5,recovery,1
381.49532941611176,service_start,435,0,5,5,recovery,1
383.11700910668907,departure,428,0,5,5,recovery,1
383.65322204975445,departure,435,0,4,5,recovery,1
384.1540365856968,arrival,436,0,3,5,recovery,1
384.1540365856968,service_start,436,0,4,5,recovery,1
384.8301242344663,arrival,437,0,4,5,recovery,1
384.8301242344663,service_start,437,0,5,5,recovery,1
385.1598912935835,departure,437,0,5,5,recovery,1
385.2046070291862,arrival,438,0,4,5,recovery,1
385.2046070291862,service_start,438,0,5,5,recovery,1
385.3688371192748,departure,434,0,5,5,recovery,1
385.8800735814567,arrival,439,0,4,5,recovery,1
385.8800735814567,service_start,439,0,5,5,recovery,1
386.96598406352473,arrival,440,0,5,5,recovery,1
387.7627965177041,arrival,441,1,5,5,recovery,1
388.51372843628684,departure,433,2,5,5,recovery,1
388.51372843628684,service_start,440,1,5,5,recovery,1
389.27458859792694,departure,417,1,5,5,recovery,1
389.27458859792694,service_start,441,0,5,5,recovery,1
389.75944915848163,departure,441,0,5,5,recovery,1
390.4049379733613,departure,436,0,4,5,recovery,1
390.4643748066004,departure,438,0,3,5,recovery,1
390.91865706105125,arrival,442,0,2,5,recovery,1
390.91865706105125,service_start,442,0,3,5,recovery,1
391.0216338644462,arrival,443,0,3,5,recovery,1
391.0216338644462,service_start,443,0,4,5,recovery,1
391.1033407255102,departure,443,0,4,5,recovery,1
392.6601427499604,arrival,444,0,3,5,recovery,1
392.6601427499604,service_start,444,0,4,5,recovery,1
393.84285306356975,arrival,445,0,4,5,recovery,1
393.84285306356975,service_start,445,0,5,5,recovery,1
393.91506787473674,departure,445,0,5,5,recovery,1
394.16213272773757,departure,440,0,4,5,recovery,1
394.63334245779635,arrival,446,0,3,5,recovery,1
394.63334245779635,service_start,446,0,4,5,recovery,1
395.1297678028538,departure,444,0,4,5,recovery,1
395.219667178426,arrival,447,0,3,5,recovery,1
395.219667178426,service_start,447,0,4,5,recovery,1
395.76391344485245,departure,447,0,4,5,recovery,1
395.909131590905,arrival,448,0,3,5,recovery,1
395.909131590905,service_start,448,0,4,5,recovery,1
396.0792097703195,arrival,449,0,4,5,recovery,1
396.0792097703195,service_start,449,0,5,5,recovery,1
397.2790246422353,arrival,450,0,5,5,recovery,1
398.38337844418317,departure,439,1,5,5,recovery,1
398.38337844418317,service_start,450,0,5,5,recovery,1
398.4818185753765,departure,446,0,5,5,recovery,1
398.801769579066,departure,450,0,4,5,recovery,1
398.90977958442596,departure,448,0,3,5,recovery,1
398.93791173865577,arrival,451,0,2,5,recovery,1
398.93791173865577,service_start,451,0,3,5,recovery,1
399.37973424179495,departure,449,0,3,5,recovery,1
399.8200270672365,departure,451,0,2,5,recovery,1
400.08395718936873,departure,442,0,1,5,recovery,1
400.232664961355,arrival,452,0,0,5,recovery,1
400.232664961355,service_start,452,0,1,5,recovery,1
400.6923536678907,arrival,453,0,1,5,recovery,1
400.6923536678907,service_start,453,0,2,5,recovery,1
402.30064083545136,arrival,454,0,2,5,recovery,1
402.30064083545136,service_start,454,0,3,5,recovery,1
403.1498040547323,departure,452,0,3,5,recovery,1
405.3248709156128,departure,454,0,2,5,recovery,1
405.73638389757355,arrival,455,0,1,5,recovery,1
405.73638389757355,service_start,455,0,2,5,recovery,1
407.16545698365957,arrival,456,0,2,5,recovery,1
407.16545698365957,service_start,456,0,3,5,recovery,1
407.34535897130564,arrival,457,0,3,5,recovery,1
407.34535897130564,service_start,457,0,4,5,recovery,1
408.22796603262225,departure,456,0,4,5,recovery,1
408.3096669736247,departure,455,0,3,5,recovery,1
408.37833737990036,arrival,458,0,2,5,recovery,1
408.37833737990036,service_start,458,0,3,5,recovery,1
408.6906304409447,departure,458,0,3,5,recovery,1
409.4754688779906,departure,457,0,2,5,recovery,1
410.05555989473675,arrival,459,0,1,5,recovery,1
410.05555989473675,service_start,459,0,2,5,recovery,1
411.76614835518063,departure,453,0,2,5,recovery,1
412.89149797442377,arrival,460,0,1,5,recovery,1
412.89149797442377,service_start,460,0,2,5,recovery,1
413.0307483049747,departure,460,0,2,5,recovery,1
413.2341341723287,arrival,461,0,1,5,recovery,1
413.2341341723287,service_start,461,0,2,5,recovery,1
413.80848951956335,arrival,462,0,2,5,recovery,1
413.80848951956335,service_start,462,0,3,5,recovery,1
414.29434483905635,departure,461,0,3,5,recovery,1
416.0578211938001,departure,462,0,2,5,recovery,1
417.789252350287,arrival,463,0,1,5,recovery,1
417.789252350287,service_start,463,0,2,5,recovery,1
419.03262648137064,departure,463,0,2,5,recovery,1
419.52664676561017,arrival,464,0,1,5,recovery,1
419.52664676561017,service_start,464,0,2,5,recovery,1
420.15092270584535,departure,459,0,2,5,recovery,1
421.3550387905386,departure,464,0,1,5,recovery,1
423.16616994823454,arrival,465,0,0,5,recovery,1
423.16616994823454,service_start,465,0,1,5,recovery,1
423.5625631839037,arrival,466,0,1,5,recovery,1
423.5625631839037,service_start,466,0,2,5,recovery,1
426.9383722573443,arrival,467,0,2,5,recovery,1
426.9383722573443,service_start,467,0,3,5,recovery,1
426.9546881550875,departure,465,0,3,5,recovery,1
427.0133126759127,departure,466,0,2,5,recovery,1
427.4599834275747,arrival,468,0,1,5,recovery,1
427.4599834275747,service_start,468,0,2,5,recovery,1
429.61079187551024,arrival,469,0,2,5,recovery,1
429.61079187551024,service_start,469,0,3,5,recovery,1
430.3364791977869,arrival,470,0,3,5,recovery,1
430.3364791977869,service_start,470,0,4,5,recovery,1
430.62901506792315,arrival,471,0,4,5,recovery,1
430.62901506792315,service_start,471,0,5,5,recovery,1
431.11563728113043,arrival,472,0,5,5,recovery,1
431.6401619018182,arrival,473,1,5,5,recovery,1
432.23948281373515,departure,469,2,5,5,recovery,1
432.23948281373515,service_start,472,1,5,5,recovery,1
432.4071365816149,departure,471,1,5,5,recovery,1
432.4071365816149,service_start,473,0,5,5,recovery,1
432.57413929685305,arrival,474,0,5,5,recovery,1
433.00919617068416,arrival,475,1,5,5,recovery,1
433.18769662471556,arrival,476,2,5,5,recovery,1
433.4371555652262,departure,467,3,5,5,recovery,1
433.4371555652262,service_start,474,2,5,5,recovery,1
434.36783523398185,departure,468,2,5,5,recovery,1
434.36783523398185,service_start,475,1,5,5,recovery,1
434.50144047410504,arrival,477,1,5,5,recovery,1
434.90647223871923,departure,472,2,5,5,recovery,1
434.90647223871923,service_start,476,1,5,5,recovery,1
435.1974166639144,departure,474,1,5,5,recovery,1
435.1974166639144,service_start,477,0,5,5,recovery,1
435.3812049149467,departure,470,0,5,5,recovery,1
435.5077972753157,departure,473,0,4,5,recovery,1
435.87331603336804,departure,477,0,3,5,recovery,1
436.15645158803636,departure,475,0,2,5,recovery,1
436.80785569496123,arrival,478,0,1,5,recovery,1
436.80785569496123,service_start,478,0,2,5,recovery,1
438.94144122894056,arrival,479,0,2,5,recovery,1
438.94144122894056,service_start,479,0,3,5,recovery,1
439.1407719950633,arrival,480,0,3,5,recovery,1
439.1407719950633,service_start,480,0,4,5,recovery,1
439.4400607217363,departure,476,0,4,5,recovery,1
439.76420584975415,departure,478,0,3,5,recovery,1
442.1312970948925,departure,479,0,2,5,recovery,1
442.83716980557125,departure,480,0,1,5,recovery,1
444.4158950915241,arrival,481,0,0,5,recovery,1
444.4158950915241,service_start,481,0,1,5,recovery,1
444.4698241624649,departure,481,0,1,5,recovery,1
445.5656860438376,arrival,482,0,0,5,recovery,1
445.5656860438376,service_start,482,0,1,5,recovery,1
446.24331443341026,arrival,483,0,1,5,recovery,1
446.24331443341026,service_start,483,0,2,5,recovery,1
446.56867947432124,departure,482,0,2,5,recovery,1
446.76648036952747,arrival,484,0,1,5,recovery,1
446.76648036952747,service_start,484,0,2,5,recovery,1
447.0721748365314,departure,483,0,2,5,recovery,1
448.15599367453785,arrival,485,0,1,5,recovery,1
448.15599367453785,service_start,485,0,2,5,recovery,1
448.38791982008854,arrival,486,0,2,5,recovery,1
448.38791982008854,service_start,486,0,3,5,recovery,1
450.3504380322552,arrival,487,0,3,5,recovery,1
450.3504380322552,service_start,487,0,4,5,recovery,1
452.40436552147514,departure,485,0,4,5,recovery,1
452.4604861168756,departure,486,0,3,5,recovery,1
453.8937616291255,arrival,488,0,2,5,recovery,1
453.8937616291255,service_start,488,0,3,5,recovery,1
454.17867950426626,departure,484,0,3,5,recovery,1
454.40073122725994,departure,488,0,2,5,recovery,1
454.4434793046064,departure,487,0,1,5,recovery,1
455.3356938523034,arrival,489,0,0,5,recovery,1
455.3356938523034,service_start,489,0,1,5,recovery,1
456.49023846367686,arrival,490,0,1,5,recovery,1
456.49023846367686,service_start,490,0,2,5,recovery,1
457.65069008028456,arrival,491,0,2,5,recovery,1
457.65069008028456,service_start,491,0,3,5,recovery,1
458.29084345972126,arrival,492,0,3,5,recovery,1
458.29084345972126,service_start,492,0,4,5,recovery,1
459.07110284691237,departure,490,0,4,5,recovery,1
459.2795499428141,arrival,493,0,3,5,recovery,1
459.2795499428141,service_start,493,0,4,5,recovery,1
460.39381098173993,arrival,494,0,4,5,recovery,1
460.39381098173993,service_start,494,0,5,5,recovery,1
460.8468874616814,departure,492,0,5,5,recovery,1
460.91439793136703,departure,494,0,4,5,recovery,1
462.2730625925605,arrival,495,0,3,5,recovery,1
462.2730625925605,service_start,495,0,4,5,recovery,1
462.42419850950836,departure,495,0,4,5,recovery,1
463.4047640765503,departure,493,0,3,5,recovery,1
463.60630236982735,arrival,496,0,2,5,recovery,1
463.60630236982735,service_start,496,0,3,5,recovery,1
463.87959022149806,arrival,497,0,3,5,recovery,1
463.87959022149806,service_start,497,0,4,5,recovery,1
463.9890109274904,departure,497,0,4,5,recovery,1
464.0436784227985,departure,496,0,3,5,recovery,1
464.7724791718584,departure,491,0,2,5,recovery,1
465.8722861633127,arrival,498,0,1,5,recovery,1
465.8722861633127,service_start,498,0,2,5,recovery,1
466.1490832176211,arrival,499,0,2,5,recovery,1
466.1490832176211,service_start,499,0,3,5,recovery,1
466.25056926999906,arrival,500,0,3,5,recovery,1
466.25056926999906,service_start,500,0,4,5,recovery,1
467.24305509944827,arrival,501,0,4,5,recovery,1
467.24305509944827,service_start,501,0,5,5,recovery,1
467.6729848195515,departure,501,0,5,5,recovery,1
468.2690385343104,arrival,502,0,4,5,recovery,1
468.2690385343104,service_start,502,0,5,5,recovery,1
468.3380375692654,departure,498,0,5,5,recovery,1
469.014980716688,departure,502,0,4,5,recovery,1
469.35480290705993,departure,489,0,3,5,recovery,1
469.80349934309106,arrival,503,0,2,5,recovery,1
469.80349934309106,service_start,503,0,3,5,recovery,1
470.47201068787183,arrival,504,0,3,5,recovery,1
470.47201068787183,service_start,504,0,4,5,recovery,1
470.50889494600546,arrival,505,0,4,5,recovery,1
470.50889494600546,service_start,505,0,5,5,recovery,1
470.69112457533134,departure,505,0,5,5,recovery,1
471.0449836917703,arrival,506,0,4,5,recovery,1
471.0449836917703,service_start,506,0,5,5,recovery,1
471.0524611481065,departure,504,0,5,5,recovery,1
471.24047661814603,arrival,507,0,4,5,recovery,1
471.24047661814603,service_start,507,0,5,5,recovery,1
472.1663442252907,departure,506,0,5,5,recovery,1
472.5808694901116,departure,500,0,4,5,recovery,1
472.93559408389524,arrival,508,0,3,5,recovery,1
472.93559408389524,service_start,508,0,4,5,recovery,1
473.03653530494887,departure,503,0,4,5,recovery,1
473.26486161093794,departure,508,0,3,5,recovery,1
474.229189239419,arrival,509,0,2,5,recovery,1
474.229189239419,service_start,509,0,3,5,recovery,1
474.25102796605336,arrival,510,0,3,5,recovery,1
474.25102796605336,service_start,510,0,4,5,recovery,1
474.9348029918294,departure,509,0,4,5,recovery,1
475.06106480490354,arrival,511,0,3,5,recovery,1
475.06106480490354,service_start,511,0,4,5,recovery,1
475.3634334779919,arrival,512,0,4,5,recovery,1
475.3634334779919,service_start,512,0,5,5,recovery,1
475.5548213583005,departure,510,0,5,5,recovery,1
476.515839640263,arrival,513,0,4,5,recovery,1
476.515839640263,service_start,513,0,5,5,recovery,1
476.56127636632465,departure,512,0,5,5,recovery,1
477.7832269949245,arrival,514,0,4,5,recovery,1
477.7832269949245,service_start,514,0,5,5,recovery,1
478.14992472378606,arrival,515,0,5,5,recovery,1
478.2202319801151,departure,499,1,5,5,recovery,1
478.2202319801151,service_start,515,0,5,5,recovery,1
478.50656905401826,departure,515,0,5,5,recovery,1
